diameter,albedo,id,name,pha_flag,magnitude_h,eccentricity,semi_major_axis,perihelion,inclination,n,per,per_y,moid_au,class_name,dataset_type,cluster_label
,,3747348,       (2016 EG158),0,27.1,0.4931,2.003,1.016,1.0,0.3476,1040.0,2.84,0.0173,APO,unmeasured,0
,,54402981,       (2023 VA3),1,21.68,0.2036,1.224,0.975,23.93,0.7278,495.0,1.35,0.0111,APO,unmeasured,2
,,3831852,       (2018 TW5),0,20.05,0.4428,2.234,1.245,6.85,0.2953,1220.0,3.34,0.263,AMO,unmeasured,0
,,20612348,612348 (2002 GZ8),1,18.73,0.6403,2.821,1.015,5.32,0.208,1730.0,4.74,0.038,APO,unmeasured,0
,,3727036,       (2015 RL35),0,26.3,0.3105,1.562,1.077,1.83,0.5049,713.0,1.95,0.0683,AMO,unmeasured,2
0.46,0.408,20163132,163132 (2002 CU11),1,18.61,0.2952,1.22,0.86,48.78,0.7317,492.0,1.35,0.00113,APO,unmeasured,1
,,3727338,       (2015 RP82),1,19.59,0.6178,2.475,0.946,24.63,0.2532,1420.0,3.89,0.0173,APO,unmeasured,0
,,3582663,       (2011 UN91),0,25.6,0.6494,2.332,0.818,6.09,0.2767,1300.0,3.56,0.0274,APO,unmeasured,0
5.748,0.037,20088263, 88263 (2001 KQ1),0,15.69,0.4326,2.097,1.19,38.79,0.3246,1110.0,3.04,0.375,AMO,unmeasured,1
,,3879308,       (2019 UG3),0,29.2,0.2696,1.322,0.965,2.23,0.6486,555.0,1.52,0.00412,APO,unmeasured,2
,,3837879,       (2019 AL12),0,23.9,0.3518,1.457,0.944,22.12,0.5605,642.0,1.76,0.14,APO,unmeasured,2
,,3740669,       (2016 BV),0,26.0,0.5081,1.794,0.882,3.69,0.4103,877.0,2.4,0.00312,APO,unmeasured,0
,,3789142,       (2017 VN2),0,27.4,0.2054,0.8943,0.711,1.39,1.165,309.0,0.846,0.00577,ATE,unmeasured,2
,,3734468,       (2015 VE105),0,24.7,0.2006,1.042,0.833,3.78,0.9269,388.0,1.06,0.0235,APO,unmeasured,2
,,3837981,       (2019 BV1),0,28.8,0.5207,1.601,0.767,8.25,0.4866,740.0,2.03,0.000644,APO,unmeasured,0
,,3841756,       (2019 JN2),0,25.65,0.2235,1.02,0.792,3.59,0.9569,376.0,1.03,0.0033,APO,unmeasured,2
,,54502670,       (2024 XW),0,24.97,0.3636,1.303,0.829,25.94,0.663,543.0,1.49,0.0588,APO,unmeasured,2
,,3825456,       (2018 MU6),0,22.4,0.5867,2.212,0.914,5.64,0.2995,1200.0,3.29,0.0383,APO,unmeasured,0
,,3715097,       (2015 FA285),0,26.4,0.4633,0.7414,0.398,9.23,1.544,233.0,0.638,0.00273,ATE,unmeasured,2
,,54105558,       (2021 AG6),0,26.88,0.3288,0.7558,0.507,7.0,1.5,240.0,0.657,0.0151,ATE,unmeasured,2
,,3824097,       (2018 JV2),0,23.7,0.2332,1.484,1.138,4.64,0.5453,660.0,1.81,0.133,AMO,unmeasured,2
,,54053924,       (2020 RO3),0,25.2,0.0689,1.078,1.004,7.13,0.8806,409.0,1.12,0.0301,APO,unmeasured,2
,,3718318,       (2015 HB117),0,23.6,0.2315,1.417,1.089,6.5,0.5842,616.0,1.69,0.0786,AMO,unmeasured,2
,,54297624,       (2022 QT4),0,23.2,0.4764,1.869,0.979,25.67,0.3858,933.0,2.55,0.0834,APO,unmeasured,1
,,3696441,       (2014 WD7),1,21.73,0.7509,2.263,0.564,2.31,0.2896,1240.0,3.4,0.0249,APO,unmeasured,0
,,3378803,       (2007 MJ13),0,24.6,0.3843,1.451,0.893,10.88,0.5642,638.0,1.75,0.007,APO,unmeasured,2
,,3599302,       (2012 CQ36),0,21.7,0.5,1.422,0.711,3.8,0.5815,619.0,1.69,0.0605,APO,unmeasured,2
,,3892270,       (2019 VS),0,24.2,0.4748,1.49,0.783,1.83,0.5418,664.0,1.82,0.00981,APO,unmeasured,2
,,20474223,474223 (2001 CC32),0,19.1,0.3477,1.644,1.072,39.97,0.4678,770.0,2.11,0.282,AMO,unmeasured,1
,,54149825,       (2021 JW17),0,20.14,0.4967,2.259,1.137,21.1,0.2902,1240.0,3.4,0.277,AMO,unmeasured,0
,,3836267,       (2018 WD),0,24.3,0.518,1.906,0.919,16.76,0.3745,961.0,2.63,0.0101,APO,unmeasured,0
,,3909763,       (2019 XT2),0,26.4,0.1599,0.925,0.777,13.47,1.108,325.0,0.89,0.00357,ATE,unmeasured,2
,,3638466,       (2013 JR28),1,21.7,0.6547,2.201,0.76,6.55,0.3018,1190.0,3.27,0.0355,APO,unmeasured,0
,,54214718,       (2021 UV6),0,23.31,0.4829,1.462,0.756,3.53,0.5574,646.0,1.77,0.0176,APO,unmeasured,2
,,3678250,       (2014 OD300),0,20.77,0.4891,2.32,1.185,4.17,0.2789,1290.0,3.53,0.172,AMO,unmeasured,0
0.6,0.14,20014402, 14402 (1991 DB),0,18.77,0.4017,1.715,1.026,11.41,0.4389,820.0,2.25,0.102,AMO,unmeasured,2
,,54195875,       (2021 RP10),0,24.67,0.6339,2.006,0.734,4.61,0.3469,1040.0,2.84,0.0246,APO,unmeasured,0
,,20390536,390536 (1999 KK1),0,18.41,0.4618,2.116,1.139,7.1,0.3201,1120.0,3.08,0.153,AMO,unmeasured,0
,,3836260,       (2018 VG10),0,20.75,0.5901,2.956,1.212,15.22,0.1939,1860.0,5.08,0.306,AMO,unmeasured,0
,,54016677,       (2020 HX3),0,27.2,0.4718,1.064,0.562,0.63,0.8975,401.0,1.1,0.00104,APO,unmeasured,2
,,3447919,       (2009 DE1),0,24.55,0.6119,1.73,0.671,0.95,0.433,831.0,2.28,0.000429,APO,unmeasured,0
,,54496200,       (2024 UG6),0,26.45,0.4947,2.0,1.011,9.57,0.3484,1030.0,2.83,0.0182,APO,unmeasured,0
,,3825566,       (2018 NX),0,27.7,0.1464,0.8979,0.766,4.06,1.158,311.0,0.851,0.00173,ATE,unmeasured,2
,,3158119,       (2003 QY29),0,22.3,0.5952,2.626,1.063,16.56,0.2316,1550.0,4.26,0.0553,AMO,unmeasured,0
,,54378343,       (2023 QG5),0,21.68,0.7368,1.225,0.322,18.01,0.7271,495.0,1.36,0.137,APO,unmeasured,0
,,3760491,       (2016 TA11),0,27.1,0.3158,1.263,0.864,0.81,0.6945,518.0,1.42,0.00235,APO,unmeasured,2
,,3324685,       (2006 DU63),0,22.48,0.7294,2.818,0.763,14.49,0.2084,1730.0,4.73,0.0253,APO,unmeasured,0
,,54485073,       (2024 SZ5),0,25.29,0.5774,2.481,1.048,1.57,0.2523,1430.0,3.91,0.0484,AMO,unmeasured,0
,,3601670,       (2012 FQ35),0,23.6,0.218,1.291,1.009,18.05,0.6723,536.0,1.47,0.0215,APO,unmeasured,2
,,3092214,       (1999 DJ3),0,20.78,0.3244,1.678,1.133,29.44,0.4536,794.0,2.17,0.272,AMO,unmeasured,1
,,54489177,       (2024 TR6),0,24.5,0.5752,0.8325,0.354,1.09,1.298,277.0,0.76,0.00972,ATE,unmeasured,2
,,3736390,       (2015 XX168),0,25.6,0.4259,0.8394,0.482,0.97,1.282,281.0,0.769,0.0044,ATE,unmeasured,2
,,3873314,       (2019 SM10),0,25.1,0.4744,2.12,1.115,4.95,0.3192,1130.0,3.09,0.117,AMO,unmeasured,0
,,3892186,       (2019 UZ13),0,21.24,0.5788,2.384,1.004,13.13,0.2678,1340.0,3.68,0.0545,APO,unmeasured,0
,,54509635,       (2024 YG5),0,25.57,0.2391,0.865,0.658,14.45,1.225,294.0,0.804,0.00584,ATE,unmeasured,2
,,3403506,       (2008 DJ),1,20.62,0.6026,1.982,0.788,5.06,0.3532,1020.0,2.79,0.000737,APO,unmeasured,0
,,54053921,       (2020 RL3),0,24.8,0.3106,1.459,1.006,7.46,0.5593,644.0,1.76,0.0675,APO,unmeasured,2
,,3753079,       (2016 JH18),0,26.1,0.2593,0.8968,0.664,4.34,1.161,310.0,0.849,0.0195,ATE,unmeasured,2
,,3601283,       (2012 EP5),0,21.69,0.2213,1.414,1.101,25.86,0.586,614.0,1.68,0.251,AMO,unmeasured,2
,,54297618,       (2022 QK4),0,23.79,0.4928,0.9635,0.489,2.16,1.042,345.0,0.946,0.00782,ATE,unmeasured,2
2.249,0.018,20452639,452639 (2005 UY6),0,18.14,0.8728,2.249,0.286,12.22,0.2923,1230.0,3.37,0.18,APO,unmeasured,0
,,3623682,       (2013 AF53),0,26.5,0.1945,0.9926,0.8,12.94,0.9966,361.0,0.989,0.0189,ATE,unmeasured,2
,,54373931,       (2023 MA3),0,25.03,0.5137,2.208,1.074,8.38,0.3004,1200.0,3.28,0.0576,AMO,unmeasured,0
,,3696447,       (2014 WL7),0,25.6,0.2416,1.362,1.033,10.35,0.6199,581.0,1.59,0.0452,AMO,unmeasured,2
,,54539698,       (2025 PR),0,25.98,0.0847,1.142,1.045,6.06,0.808,446.0,1.22,0.0421,AMO,unmeasured,2
,,3508107,       (2010 CJ18),0,26.8,0.2601,1.198,0.886,7.79,0.7518,479.0,1.31,0.00623,APO,unmeasured,2
,,3764862,       (2016 WX9),0,20.31,0.4686,2.153,1.144,15.04,0.312,1150.0,3.16,0.195,AMO,unmeasured,0
,,54216338,       (2021 VM3),0,29.86,0.5393,1.878,0.865,5.71,0.383,940.0,2.57,0.00153,APO,unmeasured,0
,,3690057,       (2014 SS143),0,27.0,0.4579,1.485,0.805,1.73,0.5445,661.0,1.81,0.00626,APO,unmeasured,2
,,54215207,       (2021 UX8),0,25.77,0.0965,1.064,0.961,11.72,0.8983,401.0,1.1,0.0368,APO,unmeasured,2
,,54226797,       (2021 XL2),0,24.06,0.399,1.805,1.085,6.43,0.4065,886.0,2.42,0.1,AMO,unmeasured,2
,,20625788,625788 (2006 SA6),0,19.35,0.6265,2.771,1.035,5.79,0.2137,1680.0,4.61,0.086,AMO,unmeasured,0
,,3735629,       (2015 XM),0,20.29,0.2465,1.457,1.097,36.0,0.5607,642.0,1.76,0.275,AMO,unmeasured,1
,,54465828,       (2024 PL3),0,24.42,0.4399,1.7,0.952,29.49,0.4446,810.0,2.22,0.0438,APO,unmeasured,1
,,54434762,       (2024 GL6),0,22.59,0.4622,1.681,0.904,24.76,0.4524,796.0,2.18,0.164,APO,unmeasured,1
,,54505726,       (2024 XC11),0,26.9,0.2427,1.302,0.986,1.51,0.6636,543.0,1.49,0.012,APO,unmeasured,2
,,54054458,       (2020 RR9),0,23.3,0.3417,1.672,1.101,29.36,0.4557,790.0,2.16,0.214,AMO,unmeasured,1
,,3751827,       (2016 GB221),0,21.89,0.2135,1.186,0.933,21.48,0.7628,472.0,1.29,0.057,APO,unmeasured,2
,,20339492,339492 (2005 GQ21),0,18.39,0.2152,1.426,1.119,47.02,0.5786,622.0,1.7,0.16,AMO,unmeasured,1
1.504,0.163,20303174,303174 (2004 FH11),0,16.72,0.4459,2.257,1.25,21.37,0.2907,1240.0,3.39,0.46,AMO,unmeasured,0
,,54326764,       (2022 VB2),0,25.17,0.6063,2.515,0.99,5.86,0.2471,1460.0,3.99,0.0146,APO,unmeasured,0
,,54224165,       (2021 WJ1),0,27.3,0.5581,2.134,0.943,7.18,0.3162,1140.0,3.12,0.00285,APO,unmeasured,0
,,3653535,       (2013 VL5),0,26.3,0.6156,2.531,0.973,1.66,0.2448,1470.0,4.03,0.00309,APO,unmeasured,0
,,3739391,       (2016 AH65),0,25.8,0.2003,1.186,0.948,13.8,0.7633,472.0,1.29,0.0183,APO,unmeasured,2
,,20513916,513916 (2014 AR46),0,19.27,0.2102,1.641,1.296,22.05,0.469,768.0,2.1,0.413,AMO,unmeasured,2
,,54426748,       (2024 CP5),0,26.02,0.6055,2.585,1.02,3.48,0.2372,1520.0,4.16,0.0387,AMO,unmeasured,0
0.692,0.093,20477588,477588 (2010 JD87),0,19.39,0.6395,1.428,0.515,24.62,0.5778,623.0,1.71,0.284,APO,unmeasured,1
0.066,0.531,3713935,       (2015 FS33),0,22.56,0.628,1.27,0.473,13.3,0.6884,523.0,1.43,0.0215,APO,unmeasured,0
,,3795099,       (2017 YV5),0,23.05,0.3929,1.405,0.853,7.26,0.5917,608.0,1.67,0.0445,APO,unmeasured,2
,,54329167,       (2022 WR5),0,24.23,0.6775,2.211,0.713,2.92,0.2999,1200.0,3.29,0.0221,APO,unmeasured,0
,,54280289,       (2022 KC3),0,26.62,0.2267,1.265,0.978,0.76,0.6928,520.0,1.42,0.00401,APO,unmeasured,2
,,3892273,       (2019 VY),0,26.1,0.3917,1.434,0.872,3.2,0.5742,627.0,1.72,0.0141,APO,unmeasured,2
,,54265881,       (2022 FQ2),0,26.75,0.3663,1.37,0.868,1.21,0.6146,586.0,1.6,0.0153,APO,unmeasured,2
,,54055085,       (2020 TL2),0,24.5,0.2152,0.8662,0.68,19.65,1.223,294.0,0.806,0.0443,ATE,unmeasured,2
,,3515472,       (2010 GF30),0,21.6,0.5713,2.801,1.201,23.39,0.2102,1710.0,4.69,0.212,AMO,unmeasured,0
,,3715466,       (2015 GK),0,26.0,0.526,1.835,0.87,1.06,0.3964,908.0,2.49,0.00671,APO,unmeasured,0
,,54272763,       (2022 GJ4),0,25.99,0.5131,1.35,0.657,0.22,0.6284,573.0,1.57,0.00363,APO,unmeasured,2
,,54538308,       (2025 OE),0,24.09,0.557,2.133,0.945,6.6,0.3164,1140.0,3.11,0.0297,APO,unmeasured,0
,,3826807,       (2018 PN22),0,27.5,0.0419,0.9898,0.948,4.43,1.001,360.0,0.985,0.00889,ATE,unmeasured,2
,,3765642,       (2016 XA2),1,21.62,0.7513,2.051,0.51,7.02,0.3356,1070.0,2.94,0.000889,APO,unmeasured,0
,,3757289,       (2016 PO38),0,22.1,0.575,1.892,0.804,9.3,0.3788,950.0,2.6,0.0304,APO,unmeasured,0
,,54053726,       (2020 RF),0,22.3,0.6119,2.595,1.007,18.3,0.2358,1530.0,4.18,0.0344,APO,unmeasured,0
,,54016461,       (2020 GB1),0,26.9,0.1777,1.047,0.861,11.46,0.9199,391.0,1.07,0.000702,APO,unmeasured,2
,,3838858,       (2019 DL1),0,26.6,0.1626,0.8747,0.732,6.51,1.205,299.0,0.818,0.023,ATE,unmeasured,2
,,3709247,       (2015 BU512),0,20.5,0.7488,1.999,0.502,5.54,0.3486,1030.0,2.83,0.0943,APO,unmeasured,0
,,54160404,       (2021 LZ6),0,22.43,0.5577,2.678,1.184,0.82,0.2249,1600.0,4.38,0.168,AMO,unmeasured,0
,,3599933,       (2012 DX32),0,21.3,0.4095,2.052,1.212,1.45,0.3353,1070.0,2.94,0.211,AMO,unmeasured,0
,,20140333,140333 (2001 TD2),0,19.24,0.4816,0.9619,0.499,19.03,1.045,345.0,0.943,0.185,ATE,unmeasured,2
,,3612842,       (2012 UZ33),1,19.33,0.5804,2.228,0.935,3.36,0.2963,1220.0,3.33,0.00599,APO,unmeasured,0
,,54528048,       (2025 HF12),0,22.8,0.42,0.9713,0.563,14.11,1.03,350.0,0.957,0.0224,ATE,unmeasured,2
,,54374771,       (2023 NN),0,23.26,0.3523,1.726,1.118,26.49,0.4346,828.0,2.27,0.112,AMO,unmeasured,1
,,54017214,       (2020 KD4),0,26.3,0.3803,1.677,1.039,2.66,0.4538,793.0,2.17,0.0251,AMO,unmeasured,2
,,3621805,       (2012 YY6),1,21.3,0.6811,1.525,0.486,4.03,0.5233,688.0,1.88,0.037,APO,unmeasured,0
,,3765709,       (2016 XL18),0,26.0,0.2845,1.354,0.969,8.38,0.6257,575.0,1.58,0.032,APO,unmeasured,2
,,54352944,       (2023 FH7),0,28.82,0.5405,2.14,0.983,1.95,0.3149,1140.0,3.13,0.000513,APO,unmeasured,0
,,3485630,       (2010 AE40),0,23.9,0.453,1.865,1.02,21.43,0.387,930.0,2.55,0.0627,AMO,unmeasured,1
,,54300847,       (2022 RE1),0,22.76,0.4401,2.133,1.194,5.97,0.3164,1140.0,3.11,0.188,AMO,unmeasured,0
,,54281887,       (2022 LF),0,23.13,0.1068,1.082,0.966,7.14,0.8763,411.0,1.12,0.03,APO,unmeasured,2
,,54435207,       (2024 HQ),0,29.42,0.272,1.26,0.917,4.25,0.6968,517.0,1.41,0.00158,APO,unmeasured,2
,,54017202,       (2020 KW3),0,22.5,0.52,2.384,1.144,6.23,0.2678,1340.0,3.68,0.134,AMO,unmeasured,0
,,54520161,       (2025 DF1),0,24.96,0.5464,2.018,0.915,4.5,0.3438,1050.0,2.87,0.00927,APO,unmeasured,0
,,3694524,       (2014 UC58),0,23.05,0.1227,1.275,1.119,25.74,0.6846,526.0,1.44,0.136,AMO,unmeasured,2
,,54534886,       (2025 MK),0,25.66,0.1953,1.2,0.965,22.08,0.7502,480.0,1.31,0.0335,APO,unmeasured,2
,,3277571,       (2005 JV1),0,25.7,0.4656,1.913,1.022,3.44,0.3725,967.0,2.65,0.0148,AMO,unmeasured,0
,,3774092,       (2017 HN3),0,21.7,0.5285,2.102,0.991,6.72,0.3233,1110.0,3.05,0.0716,APO,unmeasured,0
,,3484642,       (2010 AL),0,22.6,0.3975,1.748,1.053,9.44,0.4264,844.0,2.31,0.0954,AMO,unmeasured,2
,,3645085,       (2013 OF),0,23.6,0.5926,2.273,0.926,7.19,0.2875,1250.0,3.43,0.0581,APO,unmeasured,0
,,20337118,337118 (1999 TX2),0,18.36,0.4639,1.281,0.687,61.37,0.6799,530.0,1.45,0.199,APO,unmeasured,1
,,3764252,       (2016 WA2),0,23.07,0.223,1.13,0.878,35.17,0.8207,439.0,1.2,0.00986,APO,unmeasured,1
,,3548661,       (2010 TQ54),0,24.4,0.4965,2.039,1.027,8.51,0.3384,1060.0,2.91,0.0682,AMO,unmeasured,0
,,54520521,       (2025 DD4),1,21.6,0.8756,2.046,0.254,6.77,0.3369,1070.0,2.93,0.0356,APO,unmeasured,0
0.89,0.171,20052387, 52387 Huitzilopochtli (1993 OM7),0,17.75,0.1897,1.282,1.039,24.15,0.679,530.0,1.45,0.0604,AMO,unmeasured,2
,,20484517,484517 (2008 EC69),1,17.18,0.6213,2.747,1.04,24.85,0.2165,1660.0,4.55,0.0225,AMO,unmeasured,0
,,3582510,       (2011 UP63),0,23.8,0.1212,1.077,0.946,11.33,0.8824,408.0,1.12,0.0405,APO,unmeasured,2
,,3774383,       (2017 HR49),0,18.96,0.4698,2.341,1.241,8.1,0.2752,1310.0,3.58,0.254,AMO,unmeasured,0
,,54357455,       (2023 JK),0,24.8,0.5201,2.043,0.98,5.43,0.3376,1070.0,2.92,0.00645,APO,unmeasured,0
,,54049906,       (2020 PP),1,20.84,0.0882,1.027,0.937,14.46,0.9463,380.0,1.04,0.0323,APO,unmeasured,2
,,3720891,       (2015 KW157),0,25.83,0.678,3.608,1.162,3.71,0.1438,2500.0,6.85,0.156,AMO,unmeasured,0
,,3729198,       (2015 TP23),0,19.4,0.4447,2.331,1.295,3.43,0.2769,1300.0,3.56,0.288,AMO,unmeasured,0
,,54104551,       (2021 AQ1),0,25.07,0.5411,1.698,0.779,1.43,0.4454,808.0,2.21,0.00499,APO,unmeasured,0
1.371,0.374,20088188, 88188 (2000 XH44),0,16.08,0.3913,2.008,1.222,11.34,0.3464,1040.0,2.85,0.232,AMO,unmeasured,0
,,3338519,       (2006 QB31),0,21.05,0.6118,1.177,0.457,24.69,0.7718,466.0,1.28,0.0988,APO,unmeasured,1
0.308,0.242,20456537,456537 (2007 BG),0,19.63,0.3306,0.7869,0.527,12.75,1.412,255.0,0.698,0.0523,ATE,unmeasured,2
,,54193843,       (2021 RY4),0,28.46,0.5007,1.934,0.966,5.7,0.3664,983.0,2.69,0.00229,APO,unmeasured,0
,,54016530,       (2020 GB3),0,26.5,0.2453,1.355,1.023,6.12,0.6248,576.0,1.58,0.0255,AMO,unmeasured,2
,,3986766,       (2020 BO1),0,22.1,0.4598,1.723,0.931,34.23,0.4359,826.0,2.26,0.0311,APO,unmeasured,1
,,3263232,       (2004 XG),0,24.16,0.2987,0.8365,0.587,1.2,1.288,279.0,0.765,0.0127,ATE,unmeasured,2
,,3773838,       (2017 GU5),0,23.43,0.6771,2.619,0.846,3.62,0.2325,1550.0,4.24,0.0296,APO,unmeasured,0
,,3736673,       (2015 XV351),0,26.0,0.4457,1.752,0.971,1.61,0.4252,847.0,2.32,0.00566,APO,unmeasured,0
,,54331631,       (2022 WG13),0,23.09,0.3672,1.098,0.695,16.07,0.8562,420.0,1.15,0.0927,APO,unmeasured,2
,,3005877,       (1993 KA2),0,29.0,0.7744,2.224,0.502,3.18,0.2972,1210.0,3.32,0.000246,APO,unmeasured,0
,,3884010,       (2019 UU8),0,24.4,0.565,2.544,1.107,1.77,0.2429,1480.0,4.06,0.106,AMO,unmeasured,0
,,3836004,       (2018 VQ1),0,24.54,0.0296,1.085,1.053,11.06,0.8715,413.0,1.13,0.0704,AMO,unmeasured,2
,,3422247,       (2008 OM8),0,22.0,0.4478,2.1,1.16,8.43,0.3238,1110.0,3.04,0.159,AMO,unmeasured,0
,,3392375,       (2007 VE8),0,25.4,0.5857,2.506,1.038,7.21,0.2485,1450.0,3.97,0.0477,AMO,unmeasured,0
,,3730323,       (2015 TM178),0,21.4,0.1965,1.498,1.204,8.34,0.5374,670.0,1.83,0.243,AMO,unmeasured,2
,,3744157,       (2016 CP247),0,23.6,0.4409,2.069,1.157,5.74,0.3312,1090.0,2.98,0.169,AMO,unmeasured,0
,,3780670,       (2017 PO26),0,23.2,0.5274,2.339,1.105,11.28,0.2756,1310.0,3.58,0.101,AMO,unmeasured,0
,,54100624,       (2020 YH),0,21.98,0.4202,0.742,0.43,7.17,1.542,233.0,0.639,0.0805,ATE,unmeasured,2
,,20524471,524471 (2002 JW15),0,20.36,0.2663,0.899,0.66,11.76,1.156,311.0,0.852,0.115,ATE,unmeasured,2
,,3702310,       (2014 XC8),0,26.3,0.383,1.107,0.683,2.23,0.8459,426.0,1.17,0.00441,APO,unmeasured,2
,,3742061,       (2016 CK31),0,27.1,0.2887,1.318,0.937,6.86,0.6517,552.0,1.51,0.00398,APO,unmeasured,2
,,3772990,       (2017 FU101),0,27.84,0.3935,1.638,0.994,3.06,0.47,766.0,2.1,0.0153,APO,unmeasured,2
,,54520714,       (2025 DY5),0,25.5,0.3327,1.278,0.853,2.4,0.6824,528.0,1.44,0.00904,APO,unmeasured,2
,,3645266,       (2013 PB7),0,25.3,0.4195,1.774,1.03,12.94,0.417,863.0,2.36,0.0417,AMO,unmeasured,2
,,54468779,       (2024 RH4),0,25.02,0.2399,1.326,1.008,24.45,0.6456,558.0,1.53,0.0804,APO,unmeasured,2
,,54135788,       (2021 GE5),0,24.8,0.5281,2.148,1.014,10.99,0.3131,1150.0,3.15,0.0485,APO,unmeasured,0
,,3797862,       (2018 BO3),0,21.2,0.5344,2.631,1.225,13.4,0.2309,1560.0,4.27,0.249,AMO,unmeasured,0
,,54331701,       (2022 WG14),0,26.26,0.2513,1.389,1.04,9.56,0.6019,598.0,1.64,0.0593,AMO,unmeasured,2
,,3546698,       (2010 RC130),0,22.2,0.5764,2.393,1.014,9.07,0.2662,1350.0,3.7,0.0282,APO,unmeasured,0
,,20791587,791587 (2020 AD3),1,21.61,0.5947,0.9828,0.398,2.64,1.012,356.0,0.974,0.0157,ATE,unmeasured,2
,,54017626,       (2020 MT2),0,24.0,0.2419,1.388,1.053,14.56,0.6024,598.0,1.64,0.0348,AMO,unmeasured,2
,,3011573,       (1998 EP4),0,21.5,0.4412,1.56,0.872,7.19,0.5059,712.0,1.95,0.0622,APO,unmeasured,2
,,3183841,       (2004 LV),0,24.1,0.6226,1.663,0.628,2.31,0.4595,784.0,2.15,0.0252,APO,unmeasured,0
,,54502649,       (2024 UU42),0,18.03,0.7003,4.065,1.218,18.11,0.1203,2990.0,8.19,0.291,AMO,unmeasured,0
,,54431586,       (2024 FR1),0,21.7,0.7115,2.647,0.764,7.62,0.2289,1570.0,4.31,0.0528,APO,unmeasured,0
0.43,0.289,3753719,       (2016 LM8),0,18.86,0.6454,2.164,0.767,12.94,0.3097,1160.0,3.18,0.056,APO,unmeasured,0
,,3601611,       (2012 FS23),0,20.8,0.6318,1.208,0.445,37.94,0.7426,485.0,1.33,0.178,APO,unmeasured,1
,,54500315,       (2024 WT1),0,25.4,0.2307,1.025,0.788,6.01,0.9504,379.0,1.04,0.0308,APO,unmeasured,2
,,3639465,       (2013 LD1),0,22.3,0.553,2.593,1.159,6.47,0.236,1530.0,4.18,0.146,AMO,unmeasured,0
,,20096631, 96631 (1999 FP59),0,18.17,0.2596,1.698,1.258,1.77,0.4453,808.0,2.21,0.246,AMO,unmeasured,2
,,54354217,       (2023 GN),0,23.09,0.3747,1.632,1.021,13.69,0.4726,762.0,2.09,0.0342,AMO,unmeasured,2
,,3407681,       (2008 FX6),0,25.0,0.127,0.9227,0.806,11.12,1.112,324.0,0.886,0.0116,ATE,unmeasured,2
,,3797471,       (2018 AG3),0,26.0,0.2032,1.106,0.881,5.54,0.8474,425.0,1.16,0.0165,APO,unmeasured,2
,,3661507,       (2014 CT13),0,24.4,0.5821,2.478,1.036,15.86,0.2527,1420.0,3.9,0.0611,AMO,unmeasured,0
,,3748558,       (2016 GC1),0,26.63,0.3572,1.466,0.942,1.5,0.5552,648.0,1.78,0.00323,APO,unmeasured,2
,,3512345,       (2010 FA6),0,24.2,0.408,1.801,1.066,7.85,0.4077,883.0,2.42,0.109,AMO,unmeasured,2
,,54016279,       (2020 BR16),0,24.64,0.2032,1.322,1.053,1.64,0.6486,555.0,1.52,0.065,AMO,unmeasured,2
,,3694457,       (2014 UX56),0,24.8,0.3633,1.675,1.066,10.93,0.4548,792.0,2.17,0.0863,AMO,unmeasured,2
,,3757577,       (2016 PR66),0,23.0,0.4623,2.212,1.189,5.42,0.2997,1200.0,3.29,0.198,AMO,unmeasured,0
,,3869335,       (2019 SC6),0,27.8,0.5189,1.399,0.673,9.05,0.5954,605.0,1.66,0.00311,APO,unmeasured,2
,,3092130,       (1994 US),0,21.0,0.5699,2.736,1.177,8.49,0.2178,1650.0,4.52,0.215,AMO,unmeasured,0
,,3726710,       (2015 RC),0,24.3,0.6221,2.374,0.897,27.45,0.2694,1340.0,3.66,0.0247,APO,unmeasured,1
,,3398648,       (2007 YM56),0,22.32,0.3116,1.247,0.858,6.43,0.708,508.0,1.39,0.0305,APO,unmeasured,2
,,3255174,       (2004 SW26),0,25.66,0.4162,0.7378,0.431,18.41,1.555,231.0,0.634,0.0414,ATE,unmeasured,2
,,3666677,       (2014 FR37),0,23.01,0.2707,1.186,0.865,6.07,0.7632,472.0,1.29,0.0227,APO,unmeasured,2
,,3720888,       (2015 KR157),0,21.48,0.7347,1.087,0.288,18.02,0.87,414.0,1.13,0.208,APO,unmeasured,0
,,3991587,       (2020 CR2),0,27.32,0.63,1.213,0.449,14.46,0.7374,488.0,1.34,0.00659,APO,unmeasured,0
,,54432461,       (2024 GQ),0,27.24,0.2397,1.254,0.953,15.37,0.7021,513.0,1.4,0.0124,APO,unmeasured,2
,,54413276,       (2023 XJ1),0,27.63,0.6964,2.058,0.625,1.79,0.3339,1080.0,2.95,0.000224,APO,unmeasured,0
,,3698540,       (2014 HM198),0,27.48,0.2678,1.056,0.773,8.25,0.908,396.0,1.09,0.0122,APO,unmeasured,2
,,3789424,       (2017 VB15),0,25.7,0.373,1.484,0.931,5.48,0.5451,660.0,1.81,0.0228,APO,unmeasured,2
,,54111251,       (2021 CO3),0,25.78,0.0341,1.015,0.981,12.43,0.9635,374.0,1.02,0.0249,APO,unmeasured,2
,,3114073,       (2002 DH2),0,20.3,0.5396,2.053,0.945,20.89,0.3351,1070.0,2.94,0.0737,APO,unmeasured,0
,,54054601,       (2020 SB4),0,23.8,0.3903,1.672,1.019,30.53,0.456,789.0,2.16,0.124,AMO,unmeasured,1
