"diameter","albedo","spkid","full_name","pha","H","e","a","q","i","n","per","per_y","moid","class"
0.629,0.023,3614980,"       (2012 UR158)",Y,20.67,0.8578,2.232,0.317,3.19,0.2956,1.22e+03,3.33,0.00121,APO
0.0025,,3620672,"       (2012 XB112)",N,29.90,0.1446,1.029,0.880,1.32,0.9445,381,1.04,0.00112,APO
0.653,0.079,3653916,"       (2013 WT44)",Y,19.30,0.5656,2.264,0.983,12.21,0.2894,1.24e+03,3.41,0.0382,APO
0.286,0.086,3653917,"       (2013 WU44)",N,21.05,0.3899,1.516,0.925,17.87,0.5282,682,1.87,0.143,APO
0.185,0.391,3653970,"       (2013 WT45)",Y,20.36,0.4671,1.63,0.868,9.34,0.4738,760,2.08,0.00652,APO
0.402,0.025,3655751,"       (2013 YP139)",Y,21.17,0.6829,2.399,0.761,0.82,0.2652,1.36e+03,3.72,0.00399,APO
0.343,0.060,3655736,"       (2014 AC)",N,21.00,0.6741,3.241,1.056,13.15,0.1689,2.13e+03,5.83,0.17,AMO
0.200,0.037,3655749,"       (2014 AG16)",N,22.77,0.4111,1.66,0.978,4.29,0.4607,781,2.14,0.0491,APO
0.787,0.054,3655871,"       (2014 AA33)",N,19.28,0.6641,2.882,0.968,20.10,0.2015,1.79e+03,4.89,0.261,APO
0.585,0.047,3655878,"       (2014 AQ46)",N,19.73,0.5290,2.417,1.138,24.67,0.2623,1.37e+03,3.76,0.213,AMO
0.222,0.225,3655971,"       (2014 AN51)",N,20.46,0.5570,1.425,0.631,9.92,0.5793,621,1.7,0.165,APO
0.698,0.044,3656409,"       (2014 AA53)",N,19.40,0.6733,2.369,0.774,12.49,0.2704,1.33e+03,3.65,0.143,APO
0.110,0.253,3656789,"       (2014 BX2)",Y,21.89,0.7605,2.216,0.531,2.25,0.2989,1.2e+03,3.3,0.00405,APO
0.141,0.187,3656925,"       (2014 BR8)",N,21.70,0.2391,1.22,0.928,17.14,0.7313,492,1.35,0.0521,APO
0.257,0.061,3656928,"       (2014 BH25)",N,21.60,0.6860,2.66,0.835,9.59,0.2271,1.58e+03,4.34,0.0659,APO
0.675,0.035,3660314,"       (2014 BG60)",N,19.42,0.6243,2.99,1.123,8.55,0.1906,1.89e+03,5.17,0.191,AMO
0.360,0.010,3661266,"       (2014 BE63)",N,23.20,0.6436,2.104,0.750,8.57,0.323,1.11e+03,3.05,0.133,APO
0.116,0.094,3661269,"       (2014 CR)",N,22.78,0.5846,2.141,0.889,4.04,0.3146,1.14e+03,3.13,0.02,APO
0.574,0.019,3661368,"       (2014 CY4)",Y,20.34,0.8185,2.655,0.482,15.03,0.2278,1.58e+03,4.33,0.0439,APO
0.398,0.034,3661493,"       (2014 CD13)",Y,21.33,0.7546,2.211,0.543,6.89,0.2997,1.2e+03,3.29,0.0243,APO
0.889,0.020,3662289,"       (2014 DC10)",N,19.98,0.6596,2.836,0.965,13.48,0.2064,1.74e+03,4.78,0.0542,APO
0.372,0.042,3664062,"       (2014 EN45)",N,20.94,0.5659,2.442,1.060,14.00,0.2583,1.39e+03,3.82,0.159,AMO
0.379,0.023,3666411,"       (2014 EQ49)",Y,21.70,0.2068,1.148,0.910,15.16,0.8016,449,1.23,0.0268,APO
0.461,0.301,3666473,"       (2014 ER49)",Y,18.55,0.6405,2.829,1.017,13.68,0.2071,1.74e+03,4.76,0.0199,APO
0.022,0.223,3666234,"       (2014 FD)",N,25.50,0.4804,1.878,0.976,6.19,0.383,940,2.57,0.00935,APO
0.377,0.094,3667130,"       (2014 GJ35)",N,20.21,0.6330,1.516,0.557,33.87,0.5278,682,1.87,0.123,APO
0.561,0.061,3669049,"       (2014 HE3)",N,20.01,0.7261,3.267,0.895,6.36,0.1669,2.16e+03,5.91,0.0542,APO
0.975,0.022,3669017,"       (2014 HG4)",N,19.95,0.7869,2.768,0.590,4.54,0.214,1.68e+03,4.6,0.0665,APO
0.325,0.291,3669253,"       (2014 HQ124)",Y,18.95,0.2593,0.8507,0.630,26.37,1.256,287,0.785,0.00972,ATE
0.597,0.018,3669356,"       (2014 HJ129)",N,20.58,0.5656,2.579,1.120,8.44,0.238,1.51e+03,4.14,0.203,AMO
0.253,0.364,3670100,"       (2014 HF177)",N,19.79,0.5490,2.281,1.029,7.21,0.2861,1.26e+03,3.44,0.105,AMO
0.228,0.021,3670717,"       (2014 JL25)",N,22.65,0.6562,2.898,0.997,15.75,0.1997,1.8e+03,4.93,0.015,APO
0.321,0.156,3671129,"       (2014 JV55)",Y,20.10,0.6919,2.457,0.757,41.44,0.2559,1.41e+03,3.85,0.045,APO
0.273,0.124,3671131,"       (2014 JN57)",Y,20.68,0.1678,1.243,1.035,28.59,0.711,506,1.39,0.0482,AMO
0.166,0.018,3672903,"       (2014 KO76)",N,23.90,0.6135,2.436,0.941,9.47,0.2593,1.39e+03,3.8,0.0259,APO
0.644,0.032,3673133,"       (2014 KV86)",Y,20.55,0.6417,2.631,0.943,25.59,0.2309,1.56e+03,4.27,0.033,APO
1.724,0.031,3673620,"       (2014 KX99)",N,18.01,0.5840,2.819,1.172,13.66,0.2083,1.73e+03,4.73,0.158,AMO
0.938,0.020,3673736,"       (2014 LQ25)",N,20.17,0.6783,2.023,0.651,33.55,0.3426,1.05e+03,2.88,0.0995,APO
2.082,0.016,3673792,"       (2014 LR26)",N,18.64,0.6340,3.13,1.146,10.62,0.178,2.02e+03,5.54,0.206,AMO
0.113,0.116,3673869,"       (2014 MS5)",N,22.69,0.5591,1.933,0.852,2.51,0.3668,981,2.69,0.0224,APO
0.069,0.015,3673982,"       (2014 MF18)",N,26.11,0.1595,0.8886,0.747,2.73,1.177,306,0.838,0.00816,ATE
0.502,0.021,3674619,"       (2014 NK52)",Y,21.22,0.8344,2.21,0.366,2.54,0.3,1.2e+03,3.29,0.0124,APO
0.501,0.044,3674756,"       (2014 NC64)",N,19.99,0.6368,2.182,0.792,22.70,0.3058,1.18e+03,3.22,0.2,APO
0.330,0.015,3674865,"       (2014 NM64)",Y,21.60,0.6282,2.845,1.058,28.95,0.2054,1.75e+03,4.8,0.0451,AMO
0.598,0.113,3674874,"       (2014 OY1)",N,19.10,0.6334,2.563,0.940,23.09,0.2402,1.5e+03,4.1,0.0729,APO
0.732,0.013,3674886,"       (2014 OZ1)",N,21.00,0.6010,2.852,1.138,21.34,0.2047,1.76e+03,4.82,0.294,AMO
0.206,0.263,3681964,"       (2014 PS59)",Y,20.60,0.5455,1.963,0.892,14.14,0.3584,1e+03,2.75,0.0166,APO
0.412,0.045,3681972,"       (2014 PW59)",Y,20.90,0.7001,2.408,0.722,2.38,0.2638,1.36e+03,3.74,0.00677,APO
0.562,0.039,3682228,"       (2014 PC68)",N,20.28,0.2848,1.519,1.087,40.68,0.5263,684,1.87,0.103,AMO
3.330,0.010,3682429,"       (2014 PF68)",N,18.05,0.5860,2.858,1.184,22.58,0.2039,1.77e+03,4.83,0.185,AMO
0.041,0.046,3683470,"       (2014 QT295)",N,25.90,0.5273,1.793,0.848,0.83,0.4104,877,2.4,0.0114,APO
2.009,0.091,3685817,"       (2014 QC433)",N,19.22,0.5287,2.368,1.116,14.53,0.2705,1.33e+03,3.64,0.218,AMO
1.784,0.027,3686081,"       (2014 QK433)",N,18.42,0.5993,2.994,1.200,39.19,0.1903,1.89e+03,5.18,0.184,AMO
0.088,0.092,3686187,"       (2014 RH12)",N,23.33,0.5361,2.18,1.011,7.27,0.3062,1.18e+03,3.22,0.0444,APO
0.694,0.254,3686191,"       (2014 RL12)",N,17.96,0.6737,2.761,0.901,23.79,0.2148,1.68e+03,4.59,0.122,APO
0.172,0.137,3689346,"       (2014 SV141)",Y,21.60,0.5238,2.13,1.014,7.82,0.3171,1.14e+03,3.11,0.0467,APO
0.174,0.112,3691097,"       (2014 SU260)",N,21.80,0.3756,1.54,0.961,26.76,0.516,698,1.91,0.0508,APO
0.554,0.030,3693266,"       (2014 TA36)",Y,20.69,0.7065,2.841,0.834,6.13,0.2059,1.75e+03,4.79,0.0439,APO
0.469,0.073,3693426,"       (2014 TW57)",N,19.55,0.7377,2.173,0.570,6.74,0.3076,1.17e+03,3.2,0.061,APO
0.519,0.020,3693519,"       (2014 TJ64)",N,20.62,0.6036,2.612,1.035,14.77,0.2334,1.54e+03,4.22,0.142,AMO
0.556,0.186,3693516,"       (2014 US)",N,19.18,0.5890,2.619,1.076,27.03,0.2325,1.55e+03,4.24,0.241,AMO
0.421,0.025,3695418,"       (2014 UG176)",N,21.50,0.7203,2.798,0.783,16.43,0.2105,1.71e+03,4.68,0.162,APO
1.387,0.028,3695838,"       (2014 UF206)",N,18.60,0.5455,2.422,1.101,48.06,0.2615,1.38e+03,3.77,0.126,AMO
0.404,0.039,3695933,"       (2014 UH210)",N,20.61,0.6588,2.597,0.886,22.10,0.2355,1.53e+03,4.19,0.1,APO
0.085,0.201,3695919,"       (2014 VG2)",N,22.72,0.1970,1.19,0.955,8.60,0.7597,474,1.3,0.0146,APO
0.122,0.099,3696459,"       (2014 VP35)",N,22.82,0.3485,1.466,0.955,9.17,0.5555,648,1.77,0.0268,APO
0.198,0.527,3696406,"       (2014 WL6)",Y,20.08,0.6358,2.261,0.824,13.50,0.2899,1.24e+03,3.4,0.05,APO
2.923,0.019,3697178,"       (2014 WJ70)",N,17.77,0.6018,3.219,1.282,10.07,0.1707,2.11e+03,5.78,0.299,AMO
0.297,0.126,3697798,"       (2014 WZ120)",Y,20.50,0.6400,2.212,0.796,20.91,0.2996,1.2e+03,3.29,0.0269,APO
0.486,0.021,3699901,"       (2014 WK368)",Y,21.31,0.7122,2.155,0.620,14.30,0.3116,1.16e+03,3.16,0.0359,APO
0.651,0.024,3701885,"       (2014 XQ7)",N,20.18,0.7507,2.638,0.658,31.02,0.2301,1.56e+03,4.28,0.312,APO
1.198,0.015,3702256,"       (2014 XX7)",N,19.23,0.5929,2.91,1.185,36.66,0.1985,1.81e+03,4.96,0.198,AMO
1.349,0.079,3702670,"       (2014 XX31)",N,17.24,0.8699,2.827,0.368,36.06,0.2074,1.74e+03,4.75,0.487,APO
2.443,0.014,3703002,"       (2014 YJ14)",N,18.38,0.8217,2.2,0.392,29.29,0.3021,1.19e+03,3.26,0.101,APO
0.355,0.081,3703003,"       (2014 YL14)",Y,20.60,0.7641,2.749,0.648,5.92,0.2163,1.66e+03,4.56,0.0156,APO
0.299,0.072,3703048,"       (2014 YS14)",N,21.10,0.6673,2.451,0.815,18.30,0.2569,1.4e+03,3.84,0.145,APO
1.757,0.016,3703012,"       (2014 YT14)",N,18.59,0.5057,1.724,0.852,30.60,0.4353,827,2.26,0.124,APO
0.129,0.505,3703166,"       (2014 YS34)",Y,20.85,0.3854,1.553,0.955,6.89,0.5091,707,1.94,0.00499,APO
0.370,0.204,3703262,"       (2014 YR43)",N,19.63,0.6111,2.486,0.967,26.45,0.2515,1.43e+03,3.92,0.299,APO
0.986,0.020,3703435,"       (2015 AC17)",N,19.63,0.4586,2.259,1.223,29.19,0.2902,1.24e+03,3.4,0.241,AMO
0.374,0.042,3704141,"       (2015 AY245)",Y,20.99,0.1094,1.127,1.004,13.59,0.8239,437,1.2,0.0181,APO
0.358,0.026,3707696,"       (2015 AK280)",N,21.59,0.7046,2.656,0.785,11.36,0.2277,1.58e+03,4.33,0.0516,APO
0.146,0.132,3705042,"       (2015 BW310)",N,22.00,0.6389,2.623,0.947,10.04,0.232,1.55e+03,4.25,0.0272,APO
0.349,0.017,3715413,"       (2015 BY516)",N,20.02,0.6622,2.908,0.982,13.45,0.1988,1.81e+03,4.96,0.151,APO
0.184,0.533,3710160,"       (2015 CX12)",Y,20.00,0.6098,2.003,0.781,5.74,0.3478,1.04e+03,2.83,0.0302,APO
0.384,0.144,3710225,"       (2015 CP13)",N,19.80,0.6632,2.439,0.821,8.83,0.2588,1.39e+03,3.81,0.117,APO
0.437,0.070,3710228,"       (2015 CV13)",Y,20.43,0.2882,1.338,0.953,13.04,0.6366,566,1.55,0.00799,APO
0.468,0.039,3711168,"       (2015 DA54)",N,20.88,0.7828,2.604,0.566,8.24,0.2346,1.53e+03,4.2,0.0583,APO
0.679,0.048,3712034,"       (2015 DE176)",N,19.72,0.5626,2.01,0.879,10.25,0.346,1.04e+03,2.85,0.123,APO
0.435,0.045,3712420,"       (2015 DU180)",Y,20.93,0.9219,1.926,0.150,4.86,0.3687,976,2.67,0.00792,APO
0.349,0.023,3712531,"       (2015 DX198)",N,21.93,0.3758,1.641,1.025,11.05,0.4686,768,2.1,0.0741,AMO
0.535,0.074,3712670,"       (2015 DN215)",Y,19.80,0.7484,2.741,0.690,10.36,0.2172,1.66e+03,4.54,0.0199,APO
0.313,0.086,3713270,"       (2015 ED7)",N,20.77,0.7823,2.469,0.537,11.10,0.2541,1.42e+03,3.88,0.137,APO
0.294,0.170,3713271,"       (2015 EE7)",N,20.28,0.4110,1.702,1.002,27.30,0.4439,811,2.22,0.0662,APO
0.232,0.131,3713308,"       (2015 FL)",Y,20.80,0.6513,2.686,0.937,15.70,0.2239,1.61e+03,4.4,0.0369,APO
0.066,0.531,3713935,"       (2015 FS33)",N,22.56,0.6280,1.27,0.473,13.30,0.6884,523,1.43,0.0215,APO
0.636,0.076,3714116,"       (2015 FZ35)",N,19.48,0.8109,2.792,0.528,9.46,0.2113,1.7e+03,4.67,0.128,APO
0.544,0.018,3714460,"       (2015 FY117)",N,20.12,0.4348,2.018,1.140,24.36,0.3439,1.05e+03,2.87,0.147,AMO
0.064,0.173,3714587,"       (2015 FN120)",N,23.50,0.6185,2.099,0.801,5.02,0.3241,1.11e+03,3.04,0.0311,APO
0.944,0.261,3715384,"       (2015 FU332)",N,17.23,0.7426,2.64,0.680,35.87,0.2298,1.57e+03,4.29,0.262,APO
0.753,0.034,3715909,"       (2015 FT344)",N,20.12,0.5686,2.557,1.103,12.56,0.2411,1.49e+03,4.09,0.208,AMO
0.262,0.149,3715498,"       (2015 GS)",N,20.53,0.4771,1.727,0.903,11.86,0.4343,829,2.27,0.0504,APO
0.143,0.180,3715507,"       (2015 GY)",Y,21.69,0.2001,1.068,0.854,11.81,0.893,403,1.1,0.0233,APO
0.660,0.023,3718764,"       (2015 GK50)",N,19.92,0.6696,3.058,1.010,19.10,0.1843,1.95e+03,5.35,0.227,APO
0.108,0.125,3716438,"       (2015 HF1)",N,22.70,0.6145,1.317,0.508,22.00,0.652,552,1.51,0.0312,APO
1.115,0.025,3717100,"       (2015 HF11)",N,19.28,0.4190,2.098,1.219,35.08,0.3244,1.11e+03,3.04,0.224,AMO
0.108,0.050,3718780,"       (2015 HU171)",N,23.70,0.5739,2.294,0.978,5.58,0.2836,1.27e+03,3.48,0.0346,APO
0.078,0.079,3719125,"       (2015 HX181)",N,23.90,0.5601,1.79,0.787,7.91,0.4115,875,2.4,0.00101,APO
0.382,0.048,3719206,"       (2015 JC2)",N,20.89,0.5460,1.487,0.675,10.43,0.5434,663,1.81,0.176,APO
0.342,0.095,3720439,"       (2015 KN122)",N,20.39,0.6825,1.377,0.437,22.08,0.6103,590,1.62,0.24,APO
0.582,0.052,3720769,"       (2015 KH157)",Y,19.89,0.5325,1.792,0.838,21.55,0.4108,876,2.4,0.0156,APO
1.288,0.024,3720846,"       (2015 KL157)",Y,18.68,0.6154,2.652,1.020,35.55,0.2282,1.58e+03,4.32,0.00355,AMO
0.374,0.139,3721158,"       (2015 LL21)",N,19.90,0.7179,2.186,0.617,6.99,0.305,1.18e+03,3.23,0.0548,APO
0.066,0.594,3721159,"       (2015 LM21)",N,22.10,0.7719,2.435,0.555,6.36,0.2594,1.39e+03,3.8,0.0867,APO
0.306,0.043,3721220,"       (2015 LK24)",Y,21.52,0.6179,2.683,1.025,14.40,0.2243,1.61e+03,4.39,0.0338,AMO
0.394,0.137,3723816,"       (2015 MN116)",N,19.75,0.5296,1.708,0.803,44.78,0.4416,815,2.23,0.136,APO
0.360,0.012,3724101,"       (2015 MQ130)",N,20.90,0.5337,2.206,1.029,40.21,0.3008,1.2e+03,3.28,0.27,AMO
0.258,0.152,3724112,"       (2015 NZ13)",Y,20.60,0.7806,2.016,0.442,6.58,0.3444,1.05e+03,2.86,0.0292,APO
0.091,0.338,3724111,"       (2015 NA14)",N,22.00,0.1837,0.9659,0.788,6.35,1.038,347,0.949,0.0597,ATE
1.184,0.013,3724391,"       (2015 OA22)",N,19.82,0.6939,3.51,1.074,45.40,0.1499,2.4e+03,6.57,0.0674,AMO
1.266,0.019,3724947,"       (2015 PC)",N,19.40,0.7556,2.156,0.527,8.02,0.3114,1.16e+03,3.16,0.12,APO
0.075,0.041,3725760,"       (2015 PK57)",N,24.40,0.6189,2.521,0.961,4.72,0.2462,1.46e+03,4,0.0499,APO
0.585,0.187,3725759,"       (2015 PM57)",N,18.66,0.7343,2.206,0.586,17.39,0.3009,1.2e+03,3.28,0.269,APO
0.328,0.125,3726015,"       (2015 PU228)",Y,20.30,0.7858,2.291,0.491,9.43,0.2843,1.27e+03,3.47,0.00996,APO
0.439,0.568,3726386,"       (2015 PP291)",N,18.29,0.7827,2.378,0.517,16.51,0.2688,1.34e+03,3.67,0.159,APO
0.132,0.031,3726425,"       (2015 QG)",N,23.80,0.3922,1.57,0.954,20.05,0.5009,719,1.97,0.0263,APO
0.267,0.189,3726511,"       (2015 QM3)",N,20.38,0.5312,0.706,0.331,16.15,1.662,217,0.593,0.0607,ATE
0.474,0.137,3727643,"       (2015 RS83)",N,19.30,0.7657,2.795,0.655,11.64,0.2109,1.71e+03,4.67,0.157,APO
0.343,0.198,3728373,"       (2015 RR150)",Y,19.63,0.4982,2.038,1.023,42.16,0.3387,1.06e+03,2.91,0.0253,AMO
0.398,0.147,3729134,"       (2015 SF20)",N,19.59,0.5570,2.129,0.943,5.97,0.3173,1.13e+03,3.11,0.0539,APO
0.256,0.030,3738935,"       (2015 SS20)",N,22.12,0.3463,1.543,1.009,11.47,0.5143,700,1.92,0.0292,APO
0.156,0.073,3728902,"       (2015 TE)",N,22.50,0.7513,2.71,0.674,7.62,0.221,1.63e+03,4.46,0.00471,APO
0.252,0.070,3729275,"       (2015 TX24)",Y,21.58,0.8743,2.262,0.284,6.11,0.2898,1.24e+03,3.4,0.0107,APO
0.233,0.030,3730572,"       (2015 TK237)",N,22.42,0.5505,2.032,0.914,11.66,0.3402,1.06e+03,2.9,0.037,APO
0.076,0.540,3730731,"       (2015 TK238)",Y,21.90,0.6071,2.41,0.947,3.68,0.2635,1.37e+03,3.74,0.0144,APO
0.332,0.176,3731242,"       (2015 TD323)",Y,19.93,0.6310,1.616,0.596,48.91,0.4797,750,2.05,0.0301,APO
0.213,0.353,3732675,"       (2015 UK52)",Y,20.14,0.3690,1.555,0.981,20.95,0.5082,708,1.94,0.0451,APO
0.139,0.368,3733140,"       (2015 VE1)",Y,21.00,0.5669,2.246,0.973,1.90,0.2929,1.23e+03,3.37,0.0301,APO
0.072,0.103,3733144,"       (2015 VF1)",N,23.77,0.5371,1.878,0.869,5.16,0.3831,940,2.57,0.0378,APO
0.049,0.519,3733937,"       (2015 VB65)",N,22.93,0.5638,2.187,0.954,8.61,0.3047,1.18e+03,3.24,0.0402,APO
0.047,0.022,3734102,"       (2015 VU65)",N,26.40,0.5791,1.972,0.830,2.96,0.356,1.01e+03,2.77,0.00245,APO
0.157,0.024,3735198,"       (2015 VZ145)",N,23.63,0.5414,2.128,0.976,2.74,0.3175,1.13e+03,3.1,0.0143,APO
0.480,0.047,3735539,"       (2015 WG9)",Y,20.39,0.6917,2.032,0.627,34.36,0.3402,1.06e+03,2.9,0.0291,APO
0.882,0.033,3735601,"       (2015 WC13)",N,19.61,0.4670,2.276,1.213,23.42,0.287,1.25e+03,3.43,0.289,AMO
0.392,0.022,3736385,"       (2015 WM16)",N,21.48,0.6784,2.756,0.886,32.41,0.2155,1.67e+03,4.57,0.0595,APO
0.048,0.100,3735613,"       (2015 XE)",N,24.70,0.3684,1.57,0.991,2.39,0.5011,718,1.97,0.0106,APO
0.201,0.399,3735653,"       (2015 XD1)",N,20.14,0.6558,2.278,0.784,11.59,0.2867,1.26e+03,3.44,0.134,APO
0.350,0.145,3735657,"       (2015 XK1)",N,20.00,0.5347,1.635,0.761,6.46,0.4716,763,2.09,0.0939,APO
0.470,0.183,3736204,"       (2015 XR128)",N,19.13,0.3206,1.65,1.121,15.53,0.4648,774,2.12,0.14,AMO
0.060,0.040,3736238,"       (2015 XO129)",N,25.20,0.6312,2.436,0.898,2.14,0.2592,1.39e+03,3.8,0.00796,APO
0.335,0.030,3736246,"       (2015 XB130)",N,21.51,0.6169,2.641,1.012,12.53,0.2296,1.57e+03,4.29,0.0556,APO
0.046,0.037,3738546,"       (2015 YK)",N,25.86,0.1193,1.095,0.965,4.70,0.8596,419,1.15,0.021,APO
0.186,0.128,3738912,"       (2015 YB1)",N,21.40,0.4106,1.539,0.907,28.62,0.5163,697,1.91,0.0907,APO
0.110,0.230,3739012,"       (2015 YX7)",N,21.82,0.6050,2.456,0.970,4.03,0.256,1.41e+03,3.85,0.0623,APO
0.359,0.137,3739082,"       (2015 YT10)",N,20.00,0.7846,2.351,0.506,10.90,0.2734,1.32e+03,3.61,0.167,APO
0.086,0.020,3739151,"       (2015 YC18)",N,24.99,0.3268,1.368,0.921,5.42,0.6162,584,1.6,0.0516,APO
0.543,0.011,3739216,"       (2016 AK8)",N,21.14,0.1866,1.448,1.178,23.10,0.5658,636,1.74,0.202,AMO
0.422,0.047,3739217,"       (2016 AL8)",Y,20.73,0.4328,1.78,1.009,7.91,0.4152,867,2.37,0.0368,APO
0.215,0.138,3739246,"       (2016 AZ8)",Y,21.07,0.3551,1.321,0.852,5.59,0.6492,555,1.52,0.0297,APO
0.271,0.200,3739316,"       (2016 AA10)",Y,20.29,0.5091,1.879,0.923,12.66,0.3825,941,2.58,0.0436,APO
0.338,0.155,3739618,"       (2016 AO66)",N,20.17,0.5445,2.325,1.059,26.65,0.278,1.3e+03,3.55,0.14,AMO
0.374,0.138,3740048,"       (2016 AO165)",N,19.94,0.7070,3.218,0.943,8.98,0.1707,2.11e+03,5.77,0.104,APO
0.077,0.109,3740100,"       (2016 AD166)",N,23.58,0.5690,1.652,0.712,5.28,0.4642,775,2.12,0.0211,APO
0.432,0.025,3740811,"       (2016 BJ1)",N,20.31,0.5428,2.261,1.034,21.42,0.2898,1.24e+03,3.4,0.264,AMO
1.008,0.033,3740861,"       (2016 BT13)",N,19.29,0.4849,2.156,1.111,40.89,0.3113,1.16e+03,3.17,0.383,AMO
0.196,0.201,3740897,"       (2016 BC14)",Y,20.98,0.1823,0.8702,0.712,8.37,1.214,296,0.812,0.0103,ATE
0.285,0.072,3740915,"       (2016 BP14)",Y,20.95,0.7541,2.891,0.711,1.98,0.2005,1.8e+03,4.92,0.0142,APO
1.214,0.052,3740928,"       (2016 BZ14)",Y,18.44,0.6655,2.862,0.957,31.16,0.2036,1.77e+03,4.84,0.0311,APO
0.080,0.113,3740940,"       (2016 BJ15)",N,23.30,0.5194,1.808,0.869,2.99,0.4053,888,2.43,0.0166,APO
0.208,0.123,3741556,"       (2016 BR80)",Y,21.30,0.4525,1.703,0.932,12.07,0.4436,812,2.22,0.0457,APO
0.459,0.019,3742049,"       (2016 CU30)",N,21.58,0.6400,3.043,1.095,27.89,0.1857,1.94e+03,5.31,0.203,AMO
0.070,0.037,3742055,"       (2016 CB31)",N,24.96,0.4602,1.769,0.955,1.23,0.4188,860,2.35,0.0164,APO
0.123,0.320,3742342,"       (2016 CL136)",Y,21.36,0.6222,0.7297,0.276,21.53,1.581,228,0.623,0.0279,ATE
0.606,0.252,3743742,"       (2016 CQ195)",N,18.20,0.7064,2.165,0.636,28.42,0.3094,1.16e+03,3.19,0.272,APO
0.094,0.347,3743895,"       (2016 CK246)",N,21.75,0.7298,3.973,1.074,12.64,0.1245,2.89e+03,7.92,0.136,AMO
0.228,0.103,3744790,"       (2016 DL)",Y,21.40,0.4712,0.7143,0.378,23.85,1.633,220,0.604,0.0477,ATE
0.034,0.532,3744855,"       (2016 DO2)",N,23.70,0.5186,1.564,0.753,1.41,0.504,714,1.96,0.00222,APO
0.066,0.065,3745030,"       (2016 EE1)",N,24.50,0.6394,2.246,0.810,7.50,0.2928,1.23e+03,3.37,0.0165,APO
0.106,0.043,3745063,"       (2016 EV1)",N,23.90,0.7146,2.458,0.702,5.14,0.2558,1.41e+03,3.85,0.0107,APO
0.268,0.022,3745107,"       (2016 EZ26)",N,22.60,0.5949,2.436,0.987,6.82,0.2592,1.39e+03,3.8,0.00139,APO
0.231,0.121,3747314,"       (2016 EH157)",N,21.10,0.6244,2.434,0.914,10.04,0.2596,1.39e+03,3.8,0.0502,APO
0.205,0.125,3748270,"       (2016 FY3)",Y,21.20,0.6885,2.627,0.818,22.43,0.2315,1.55e+03,4.26,0.00499,APO
0.202,0.248,3748364,"       (2016 FE12)",N,20.60,0.6973,1.276,0.386,29.83,0.684,526,1.44,0.102,APO
0.183,0.048,3748466,"       (2016 FO12)",N,22.35,0.6191,2.527,0.963,4.21,0.2453,1.47e+03,4.02,0.00189,APO
0.186,0.081,3748457,"       (2016 FC13)",N,22.07,0.2146,1.258,0.988,40.95,0.6983,516,1.41,0.0296,APO
0.366,0.063,3748519,"       (2016 FW14)",N,20.71,0.4395,1.484,0.832,12.08,0.5453,660,1.81,0.0992,APO
1.317,0.037,3751725,"       (2016 GU216)",N,18.46,0.7175,2.468,0.697,20.70,0.2543,1.42e+03,3.88,0.276,APO
0.422,0.017,3751820,"       (2016 GP220)",N,22.02,0.6683,2.916,0.967,16.44,0.1979,1.82e+03,4.98,0.0663,APO
1.177,0.024,3752085,"       (2016 GB241)",N,19.14,0.6289,3.21,1.191,14.79,0.1714,2.1e+03,5.75,0.181,AMO
0.371,0.029,3752443,"       (2016 HN3)",Y,21.38,0.5560,2.148,0.954,19.34,0.3131,1.15e+03,3.15,0.037,APO
0.192,0.145,3752784,"       (2016 JC6)",Y,21.37,0.2829,0.8067,0.578,6.78,1.36,265,0.725,0.0171,ATE
0.661,0.059,3753026,"       (2016 JM17)",N,19.60,0.7867,2.423,0.517,21.00,0.2613,1.38e+03,3.77,0.35,APO
0.031,0.123,3753291,"       (2016 JW28)",N,25.50,0.5792,2.082,0.876,0.92,0.328,1.1e+03,3,0.00416,APO
0.174,0.304,3753371,"       (2016 JU33)",Y,20.95,0.5337,1.828,0.852,3.88,0.3988,903,2.47,0.00916,APO
0.910,0.015,3753574,"       (2016 JU38)",N,19.58,0.6497,2.26,0.792,40.21,0.29,1.24e+03,3.4,0.146,APO
0.160,0.083,3753564,"       (2016 KD)",N,22.35,0.3052,1.139,0.791,21.21,0.8106,444,1.22,0.0314,APO
0.328,0.034,3753621,"       (2016 KL1)",Y,21.09,0.2801,0.9015,0.649,18.14,1.151,313,0.856,0.0227,ATE
0.517,0.050,3753721,"       (2016 KB4)",N,20.25,0.6710,2.316,0.762,14.85,0.2797,1.29e+03,3.52,0.152,APO
0.060,0.526,3753623,"       (2016 LB)",N,22.80,0.1461,1.012,0.864,32.18,0.9682,372,1.02,0.00887,APO
0.204,0.046,3753716,"       (2016 LF2)",N,22.42,0.6328,2.798,1.027,32.87,0.2106,1.71e+03,4.68,0.0206,AMO
0.430,0.289,3753719,"       (2016 LM8)",N,18.86,0.6454,2.164,0.767,12.94,0.3097,1.16e+03,3.18,0.056,APO
0.845,0.030,3753790,"       (2016 LV8)",N,19.81,0.7478,2.563,0.646,12.79,0.2402,1.5e+03,4.1,0.21,APO
0.085,0.269,3753798,"       (2016 LD9)",N,22.40,0.6110,1.805,0.702,4.19,0.4066,885,2.42,0.00499,APO
0.237,0.314,3753919,"       (2016 LV47)",Y,20.02,0.8587,1.732,0.245,15.07,0.4325,832,2.28,0.0344,APO
